KQ_driver_id__c,controller_id__c,laptime_raw__c,driver_id__c,laptime__c,timestamp__c,KQ_lap_id__c,KQ_car_id__c,event_type__c,DataSource__c,personal_best__c,unix_time__c,lap_id__c,DataSourceObject__c,lap__c,car_id__c
,2,6241,67,0:06.241,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4595,1
,2,7789,67,0:07.789,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4596,1
,2,1244,67,0:01.244,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4597,1
,2,5814,67,0:05.814,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4598,1
,2,6493,67,0:06.493,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4599,1
,2,40374,67,0:40.374,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4600,1
,1,8998,111,0:08.998,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4601,2
,1,5855,111,0:05.855,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4602,2
,1,5658,111,0:05.658,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4603,2
,1,6407,111,0:06.407,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4604,2
,1,9718,111,0:09.718,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4605,2
,1,89919,111,1:29.919,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4606,2
,1,6972,111,0:06.972,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4607,2
,1,7246,111,0:07.246,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4608,2
,2,15467,46,0:15.467,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4609,3
,2,11853,46,0:11.853,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4610,3
,2,9616,46,0:09.616,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4611,3
,2,8828,46,0:08.828,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4612,3
,2,9771,46,0:09.771,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4613,3
,2,8083,46,0:08.083,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4614,3
,2,143941,46,2:23.941,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4615,3
,2,15445,46,0:15.445,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4616,3
,1,5160,21,0:05.160,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4617,10
,1,14000,21,0:14.000,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4618,10
,1,7372,21,0:07.372,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4619,10
,1,24968,21,0:24.968,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4620,10
,1,22031,21,0:22.031,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4621,10
,1,6837,21,0:06.837,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4622,10
,1,5211,21,0:05.211,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4623,10
,1,25566,21,0:25.566,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4624,10
,2,8857,kjsdhf7889H,0:08.857,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4625,6
,2,6666,kjsdhf7889H,0:06.666,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4626,6
,2,6371,kjsdhf7889H,0:06.371,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4627,6
,2,8166,kjsdhf7889H,0:08.166,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4628,6
,2,156418,kjsdhf7889H,2:36.418,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4629,6
,2,86811,kjsdhf7889H,1:26.811,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4630,6
,2,17421,kjsdhf7889H,0:17.421,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4631,6
,2,6640,kjsdhf7889H,0:06.640,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4632,6
,1,32790,121,0:32.790,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4633,123
,1,8471,121,0:08.471,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4634,123
,1,8299,121,0:08.299,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4635,123
,1,8255,121,0:08.255,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4636,123
,1,7726,121,0:07.726,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4637,123
,1,6747,121,0:06.747,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4638,123
,1,8178,121,0:08.178,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4639,123
,1,6313,121,0:06.313,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4640,123
,2,8387,35,0:08.387,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4641,4
,2,6156,35,0:06.156,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4642,4
,2,94877,35,1:34.877,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4643,4
,2,5420,35,0:05.420,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4644,4
,2,23615,35,0:23.615,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4645,4
,2,1629,35,0:01.629,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4646,4
,2,10125,35,0:10.125,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4647,4
,2,5852,35,0:05.852,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4648,4
,1,3902,78,0:03.902,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4649,9
,1,1686,78,0:01.686,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4650,9
,1,4034,78,0:04.034,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4651,9
,1,7447,78,0:07.447,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4652,9
,1,7793,78,0:07.793,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4653,9
,1,5107,78,0:05.107,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4654,9
,1,6791,78,0:06.791,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4655,9
,1,362,78,0:00.362,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4656,9
,2,41791,47,0:41.791,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4657,11
,2,7172,47,0:07.172,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4658,11
,2,7650,47,0:07.650,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4659,11
,2,7780,47,0:07.780,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4660,11
,2,7036,47,0:07.036,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4661,11
,2,7337,47,0:07.337,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4662,11
,2,42056,47,0:42.056,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4663,11
,2,7782,47,0:07.782,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4664,11
,1,7603,17,0:07.603,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4665,8
,1,5737,17,0:05.737,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4666,8
,1,7281,17,0:07.281,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4667,8
,1,12210,17,0:12.210,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4668,8
,1,6738,17,0:06.738,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4669,8
,1,8091,17,0:08.091,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4670,8
,1,6135,17,0:06.135,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4671,8
,1,7507,17,0:07.507,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4672,8
,2,5742,83,0:05.742,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4673,8
,2,4536,83,0:04.536,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4674,8
,2,11836,83,0:11.836,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4675,8
,2,6611,83,0:06.611,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4676,8
,2,5716,83,0:05.716,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4677,8
,2,8809,83,0:08.809,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4678,8
,2,6239,83,0:06.239,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4679,8
,2,8249,83,0:08.249,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4680,8
,1,5684,48,0:05.684,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4681,10
,1,2112,48,0:02.112,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4682,10
,1,6827,48,0:06.827,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4683,10
,1,1813,48,0:01.813,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4684,10
,1,24671,48,0:24.671,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4685,10
,1,5780,48,0:05.780,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4686,10
,1,155196,48,2:35.196,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4687,10
,1,41340,48,0:41.340,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4688,10
,2,17914,127,0:17.914,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4689,9
,2,12339,127,0:12.339,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4690,9
,2,740,127,0:00.740,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4691,9
,2,5950,127,0:05.950,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4692,9
,2,7424,127,0:07.424,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4693,9
,2,5106,127,0:05.106,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4694,9
,2,5329,127,0:05.329,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4695,9
,2,3873,127,0:03.873,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4696,9
,1,8504,18,0:08.504,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4697,2
,1,8239,18,0:08.239,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4698,2
,1,6959,18,0:06.959,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4699,2
,1,5190,18,0:05.190,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4700,2
,1,8052,18,0:08.052,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4701,2
,1,7584,18,0:07.584,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4702,2
,1,10000,18,0:10.000,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4703,2
,1,7283,18,0:07.283,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4704,2
,2,2907,125,0:02.907,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4705,123
,2,8134,125,0:08.134,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4706,123
,2,7879,125,0:07.879,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4707,123
,2,5871,125,0:05.871,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4708,123
,2,9022,125,0:09.022,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4709,123
,2,581,125,0:00.581,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4710,123
,2,9134,125,0:09.134,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4711,123
,2,7298,125,0:07.298,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4712,123
,1,6093,55,0:06.093,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4713,11
,1,17835,55,0:17.835,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4714,11
,1,7433,55,0:07.433,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4715,11
,1,6369,55,0:06.369,10.07.2025 10:07:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752142046000,1752142046000,carrera_v2_lap_80687EFE,4716,11
,1,10459,55,0:10.459,10.07.2025 10:29:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752143396000,1752143396000,carrera_v2_lap_80687EFE,4717,11
,1,8084,55,0:08.084,10.07.2025 10:52:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752144746000,1752144746000,carrera_v2_lap_80687EFE,4718,11
,1,53188,55,0:53.188,10.07.2025 11:14:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752146096000,1752146096000,carrera_v2_lap_80687EFE,4719,11
,1,21736,55,0:21.736,10.07.2025 11:37:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752147446000,1752147446000,carrera_v2_lap_80687EFE,4720,11
,2,8916,16,0:08.916,10.07.2025 08:59:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752137996000,1752137996000,carrera_v2_lap_80687EFE,4721,129
,2,6784,16,0:06.784,10.07.2025 09:22:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752139346000,1752139346000,carrera_v2_lap_80687EFE,4722,129
,2,115404,16,1:55.404,10.07.2025 09:44:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1752140696000,1752140696000,carrera_v2_lap_80687EFE,4723,129
