KQ_driver_id__c,controller_id__c,laptime_raw__c,driver_id__c,laptime__c,timestamp__c,KQ_lap_id__c,KQ_car_id__c,event_type__c,DataSource__c,personal_best__c,unix_time__c,lap_id__c,DataSourceObject__c,lap__c,car_id__c
,2,716,15,0:00.716,14.05.2025 08:21:52,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203712101,1747203712101,carrera_v2_lap_80687EFE,7,4
,1,16267,2,0:16.267,14.05.2025 08:21:53,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203713180,1747203713180,carrera_v2_lap_80687EFE,12,3
,1,663,2,0:00.663,14.05.2025 08:21:54,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203713780,1747203713780,carrera_v2_lap_80687EFE,13,3
,2,138792,15,2:18.792,14.05.2025 08:24:11,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203850524,1747203850524,carrera_v2_lap_80687EFE,8,4
,1,155699,2,2:35.699,14.05.2025 08:24:29,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203869065,1747203869065,carrera_v2_lap_80687EFE,14,3
,1,1253,2,0:01.253,14.05.2025 08:24:30,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203870264,1747203870264,carrera_v2_lap_80687EFE,15,3
,2,37302,17,0:37.302,14.05.2025 08:24:48,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203887666,1747203887666,carrera_v2_lap_80687EFE,9,4
,2,8101,17,0:08.101,14.05.2025 08:24:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203895885,1747203895885,carrera_v2_lap_80687EFE,10,4
,2,9863,17,0:09.863,14.05.2025 08:25:06,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203905606,1747203905606,carrera_v2_lap_80687EFE,11,4
,2,9768,17,0:09.768,14.05.2025 08:25:15,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203915266,1747203915266,carrera_v2_lap_80687EFE,12,4
,2,6600,17,0:06.600,14.05.2025 08:25:22,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747203921985,1747203921985,carrera_v2_lap_80687EFE,13,4
,1,244834,2,4:04.834,14.05.2025 08:28:34,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204114410,1747204114410,carrera_v2_lap_80687EFE,16,3
,2,200574,17,3:20.574,14.05.2025 08:28:42,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204121970,1747204121970,carrera_v2_lap_80687EFE,14,4
,1,7745,2,0:07.745,14.05.2025 08:28:42,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204122089,1747204122089,carrera_v2_lap_80687EFE,17,3
,1,10056,2,0:10.056,14.05.2025 08:28:52,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204132112,1747204132112,carrera_v2_lap_80687EFE,18,3
,1,5805,2,0:05.805,14.05.2025 08:28:58,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204137870,1747204137870,carrera_v2_lap_80687EFE,19,3
,1,156414,3,2:36.414,14.05.2025 08:31:34,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204293816,1747204293816,carrera_v2_lap_80687EFE,20,3
,1,5174,3,0:05.174,14.05.2025 08:31:39,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204298977,1747204298977,carrera_v2_lap_80687EFE,21,3
,1,4938,3,0:04.938,14.05.2025 08:31:44,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204303952,1747204303952,carrera_v2_lap_80687EFE,22,3
,1,5367,3,0:05.367,14.05.2025 08:31:49,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204309293,1747204309293,carrera_v2_lap_80687EFE,23,3
,1,533333,18,8:53.333,14.05.2025 08:40:41,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204841026,1747204841026,carrera_v2_lap_80687EFE,24,3
,1,68238,18,1:08.238,14.05.2025 08:41:49,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204909128,1747204909128,carrera_v2_lap_80687EFE,25,3
,1,5627,18,0:05.627,14.05.2025 08:41:55,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204914706,1747204914706,carrera_v2_lap_80687EFE,26,3
,1,5333,18,0:05.333,14.05.2025 08:42:00,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747204920047,1747204920047,carrera_v2_lap_80687EFE,27,3
,1,262181,19,4:22.181,14.05.2025 08:46:21,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205181326,1747205181326,carrera_v2_lap_80687EFE,28,3
,1,5246,19,0:05.246,14.05.2025 08:46:27,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205186607,1747205186607,carrera_v2_lap_80687EFE,29,3
,1,38529,19,0:38.529,14.05.2025 08:47:05,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205225067,1747205225067,carrera_v2_lap_80687EFE,30,3
,1,5791,19,0:05.791,14.05.2025 08:47:11,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205230770,1747205230770,carrera_v2_lap_80687EFE,31,3
,1,5664,19,0:05.664,14.05.2025 08:47:16,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205236407,1747205236407,carrera_v2_lap_80687EFE,32,3
,1,5180,19,0:05.180,14.05.2025 08:47:22,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205241687,1747205241687,carrera_v2_lap_80687EFE,33,3
,1,5153,19,0:05.153,14.05.2025 08:47:27,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205246729,1747205246729,carrera_v2_lap_80687EFE,34,3
,1,5081,19,0:05.081,14.05.2025 08:47:32,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205251827,1747205251827,carrera_v2_lap_80687EFE,35,3
,1,20479,19,0:20.479,14.05.2025 08:47:52,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205272227,1747205272227,carrera_v2_lap_80687EFE,36,3
,1,5046,19,0:05.046,14.05.2025 08:47:57,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205277268,1747205277268,carrera_v2_lap_80687EFE,37,3
,1,5005,19,0:05.005,14.05.2025 08:48:02,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205282248,1747205282248,carrera_v2_lap_80687EFE,38,3
,1,5341,19,0:05.341,14.05.2025 08:48:08,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205287708,1747205287708,carrera_v2_lap_80687EFE,39,3
,1,5032,19,0:05.032,14.05.2025 08:48:13,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205292628,1747205292628,carrera_v2_lap_80687EFE,40,3
,1,28183,19,0:28.183,14.05.2025 08:48:41,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205320948,1747205320948,carrera_v2_lap_80687EFE,41,3
,1,5017,19,0:05.017,14.05.2025 08:48:46,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205325809,1747205325809,carrera_v2_lap_80687EFE,42,3
,1,5014,19,0:05.014,14.05.2025 08:48:51,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205330788,1747205330788,carrera_v2_lap_80687EFE,43,3
,1,4975,19,0:04.975,14.05.2025 08:48:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205335647,1747205335647,carrera_v2_lap_80687EFE,44,3
,1,274849,19,4:34.849,14.05.2025 08:53:30,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205609672,1747205609672,carrera_v2_lap_80687EFE,45,3
,1,7816,19,0:07.816,14.05.2025 08:53:38,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205617594,1747205617594,carrera_v2_lap_80687EFE,46,3
,1,7204,19,0:07.204,14.05.2025 08:53:45,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205624672,1747205624672,carrera_v2_lap_80687EFE,47,3
,1,249681,20,4:09.681,14.05.2025 08:57:54,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205873619,1747205873619,carrera_v2_lap_80687EFE,48,3
,2,1775895,21,29:35.895,14.05.2025 08:58:28,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205908000,1747205908000,carrera_v2_lap_80687EFE,15,4
,1,28868,20,0:28.868,14.05.2025 08:58:38,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205917898,1747205917898,carrera_v2_lap_80687EFE,49,3
,2,12444,21,0:12.444,14.05.2025 08:58:40,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205920357,1747205920357,carrera_v2_lap_80687EFE,16,4
,1,5332,20,0:05.332,14.05.2025 08:58:43,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205923298,1747205923298,carrera_v2_lap_80687EFE,50,3
,2,7590,21,0:07.590,14.05.2025 08:58:48,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205927978,1747205927978,carrera_v2_lap_80687EFE,17,4
,1,6178,20,0:06.178,14.05.2025 08:58:49,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205929478,1747205929478,carrera_v2_lap_80687EFE,51,3
,2,5719,21,0:05.719,14.05.2025 08:58:54,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205933679,1747205933679,carrera_v2_lap_80687EFE,18,4
,1,5897,20,0:05.897,14.05.2025 08:58:55,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205935419,1747205935419,carrera_v2_lap_80687EFE,52,3
,2,5948,21,0:05.948,14.05.2025 08:59:00,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205939618,1747205939618,carrera_v2_lap_80687EFE,19,4
,1,5887,20,0:05.887,14.05.2025 08:59:01,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205941119,1747205941119,carrera_v2_lap_80687EFE,53,3
,2,5717,21,0:05.717,14.05.2025 08:59:05,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205945258,1747205945258,carrera_v2_lap_80687EFE,20,4
,1,6252,20,0:06.252,14.05.2025 08:59:07,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205947358,1747205947358,carrera_v2_lap_80687EFE,54,3
,2,5720,21,0:05.720,14.05.2025 08:59:11,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205951138,1747205951138,carrera_v2_lap_80687EFE,21,4
,1,6625,20,0:06.625,14.05.2025 08:59:14,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205954019,1747205954019,carrera_v2_lap_80687EFE,55,3
,2,5566,21,0:05.566,14.05.2025 08:59:17,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205956599,1747205956599,carrera_v2_lap_80687EFE,22,4
,1,6532,20,0:06.532,14.05.2025 08:59:21,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205960623,1747205960623,carrera_v2_lap_80687EFE,56,3
,2,5821,21,0:05.821,14.05.2025 08:59:22,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205962419,1747205962419,carrera_v2_lap_80687EFE,23,4
,1,6473,20,0:06.473,14.05.2025 08:59:27,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205966981,1747205966981,carrera_v2_lap_80687EFE,57,3
,2,5711,21,0:05.711,14.05.2025 08:59:28,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205968119,1747205968119,carrera_v2_lap_80687EFE,24,4
,1,5824,20,0:05.824,14.05.2025 08:59:33,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205972860,1747205972860,carrera_v2_lap_80687EFE,58,3
,2,5580,21,0:05.580,14.05.2025 08:59:34,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205973644,1747205973644,carrera_v2_lap_80687EFE,25,4
,1,5667,20,0:05.667,14.05.2025 08:59:38,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205978379,1747205978379,carrera_v2_lap_80687EFE,59,3
,2,5610,21,0:05.610,14.05.2025 08:59:39,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205979219,1747205979219,carrera_v2_lap_80687EFE,26,4
,2,6194,21,0:06.194,14.05.2025 08:59:45,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205985460,1747205985460,carrera_v2_lap_80687EFE,27,4
,1,7550,20,0:07.550,14.05.2025 08:59:46,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205986001,1747205986001,carrera_v2_lap_80687EFE,60,3
,2,5549,21,0:05.549,14.05.2025 08:59:51,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205990920,1747205990920,carrera_v2_lap_80687EFE,28,4
,1,8608,20,0:08.608,14.05.2025 08:59:55,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205994517,1747205994517,carrera_v2_lap_80687EFE,61,3
,2,5667,21,0:05.667,14.05.2025 08:59:57,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747205996618,1747205996618,carrera_v2_lap_80687EFE,29,4
,1,5670,20,0:05.670,14.05.2025 09:00:00,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206000217,1747206000217,carrera_v2_lap_80687EFE,62,3
,2,5957,21,0:05.957,14.05.2025 09:00:03,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206002559,1747206002559,carrera_v2_lap_80687EFE,30,4
,1,5889,20,0:05.889,14.05.2025 09:00:06,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206006100,1747206006100,carrera_v2_lap_80687EFE,63,3
,2,5667,21,0:05.667,14.05.2025 09:00:08,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206008259,1747206008259,carrera_v2_lap_80687EFE,31,4
,1,6191,20,0:06.191,14.05.2025 09:00:12,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206012219,1747206012219,carrera_v2_lap_80687EFE,64,3
,2,5531,21,0:05.531,14.05.2025 09:00:14,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206013721,1747206013721,carrera_v2_lap_80687EFE,32,4
,1,5297,20,0:05.297,14.05.2025 09:00:18,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206017501,1747206017501,carrera_v2_lap_80687EFE,65,3
,2,5495,21,0:05.495,14.05.2025 09:00:19,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206019310,1747206019310,carrera_v2_lap_80687EFE,33,4
,2,6991,21,0:06.991,14.05.2025 09:00:26,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206026091,1747206026091,carrera_v2_lap_80687EFE,34,4
,1,9630,20,0:09.630,14.05.2025 09:00:27,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206027111,1747206027111,carrera_v2_lap_80687EFE,66,3
,2,5393,21,0:05.393,14.05.2025 09:00:32,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206031552,1747206031552,carrera_v2_lap_80687EFE,35,4
,1,6476,20,0:06.476,14.05.2025 09:00:34,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206033531,1747206033531,carrera_v2_lap_80687EFE,67,3
,2,5732,21,0:05.732,14.05.2025 09:00:37,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206037250,1747206037250,carrera_v2_lap_80687EFE,36,4
,1,6282,20,0:06.282,14.05.2025 09:00:40,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206039891,1747206039891,carrera_v2_lap_80687EFE,68,3
,2,5671,21,0:05.671,14.05.2025 09:00:43,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206042831,1747206042831,carrera_v2_lap_80687EFE,37,4
,1,6348,20,0:06.348,14.05.2025 09:00:46,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206046131,1747206046131,carrera_v2_lap_80687EFE,69,3
,2,5420,21,0:05.420,14.05.2025 09:00:48,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206048292,1747206048292,carrera_v2_lap_80687EFE,38,4
,1,5947,20,0:05.947,14.05.2025 09:00:52,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206052071,1747206052071,carrera_v2_lap_80687EFE,70,3
,2,5736,21,0:05.736,14.05.2025 09:00:54,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206053992,1747206053992,carrera_v2_lap_80687EFE,39,4
,1,5573,20,0:05.573,14.05.2025 09:00:58,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206057711,1747206057711,carrera_v2_lap_80687EFE,71,3
,2,5407,21,0:05.407,14.05.2025 09:00:59,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206059392,1747206059392,carrera_v2_lap_80687EFE,40,4
,1,5320,20,0:05.320,14.05.2025 09:01:03,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206062931,1747206062931,carrera_v2_lap_80687EFE,72,3
,2,5450,21,0:05.450,14.05.2025 09:01:05,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206064794,1747206064794,carrera_v2_lap_80687EFE,41,4
,1,5453,20,0:05.453,14.05.2025 09:01:08,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206068453,1747206068453,carrera_v2_lap_80687EFE,73,3
,2,5464,21,0:05.464,14.05.2025 09:01:10,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206070255,1747206070255,carrera_v2_lap_80687EFE,42,4
,1,8295,20,0:08.295,14.05.2025 09:01:17,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206076673,1747206076673,carrera_v2_lap_80687EFE,74,3
,2,6495,21,0:06.495,14.05.2025 09:01:17,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206076853,1747206076853,carrera_v2_lap_80687EFE,43,4
,1,5628,20,0:05.628,14.05.2025 09:01:22,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206082253,1747206082253,carrera_v2_lap_80687EFE,75,3
,2,5524,21,0:05.524,14.05.2025 09:01:22,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206082433,1747206082433,carrera_v2_lap_80687EFE,44,4
,1,5442,20,0:05.442,14.05.2025 09:01:28,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206087773,1747206087773,carrera_v2_lap_80687EFE,76,3
,2,5448,21,0:05.448,14.05.2025 09:01:28,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206088252,1747206088252,carrera_v2_lap_80687EFE,45,4
,2,10550,21,0:10.550,14.05.2025 09:01:38,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206098154,1747206098154,carrera_v2_lap_80687EFE,46,4
,1,13520,20,0:13.520,14.05.2025 09:01:41,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206101154,1747206101154,carrera_v2_lap_80687EFE,77,3
,2,5824,21,0:05.824,14.05.2025 09:01:44,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206104210,1747206104210,carrera_v2_lap_80687EFE,47,4
,1,6083,20,0:06.083,14.05.2025 09:01:47,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206107273,1747206107273,carrera_v2_lap_80687EFE,78,3
,2,5500,21,0:05.500,14.05.2025 09:01:49,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206109493,1747206109493,carrera_v2_lap_80687EFE,48,4
,1,5520,20,0:05.520,14.05.2025 09:01:53,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206112911,1747206112911,carrera_v2_lap_80687EFE,79,3
,2,5406,21,0:05.406,14.05.2025 09:01:55,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206114833,1747206114833,carrera_v2_lap_80687EFE,49,4
,1,5453,20,0:05.453,14.05.2025 09:01:58,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206118192,1747206118192,carrera_v2_lap_80687EFE,80,3
,2,5454,21,0:05.454,14.05.2025 09:02:00,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206120353,1747206120353,carrera_v2_lap_80687EFE,50,4
,1,5776,20,0:05.776,14.05.2025 09:02:04,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206124012,1747206124012,carrera_v2_lap_80687EFE,81,3
,2,5416,21,0:05.416,14.05.2025 09:02:06,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206125753,1747206125753,carrera_v2_lap_80687EFE,51,4
,1,5834,20,0:05.834,14.05.2025 09:02:10,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206129776,1747206129776,carrera_v2_lap_80687EFE,82,3
,2,5414,21,0:05.414,14.05.2025 09:02:11,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206131093,1747206131093,carrera_v2_lap_80687EFE,52,4
,1,5800,20,0:05.800,14.05.2025 09:02:16,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206135534,1747206135534,carrera_v2_lap_80687EFE,83,3
,2,5544,21,0:05.544,14.05.2025 09:02:17,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206136674,1747206136674,carrera_v2_lap_80687EFE,53,4
,2,7033,21,0:07.033,14.05.2025 09:02:24,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206143874,1747206143874,carrera_v2_lap_80687EFE,54,4
,1,12957,20,0:12.957,14.05.2025 09:02:28,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206148493,1747206148493,carrera_v2_lap_80687EFE,84,3
,2,5516,21,0:05.516,14.05.2025 09:02:29,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206149213,1747206149213,carrera_v2_lap_80687EFE,55,4
,2,5676,21,0:05.676,14.05.2025 09:02:35,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206154854,1747206154854,carrera_v2_lap_80687EFE,56,4
,1,6501,20,0:06.501,14.05.2025 09:02:35,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206154973,1747206154973,carrera_v2_lap_80687EFE,85,3
,2,5347,21,0:05.347,14.05.2025 09:02:40,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206160134,1747206160134,carrera_v2_lap_80687EFE,57,4
,1,5789,20,0:05.789,14.05.2025 09:02:41,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206160674,1747206160674,carrera_v2_lap_80687EFE,86,3
,2,9705,21,0:09.705,14.05.2025 09:02:50,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206169795,1747206169795,carrera_v2_lap_80687EFE,58,4
,1,10299,20,0:10.299,14.05.2025 09:02:51,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206170935,1747206170935,carrera_v2_lap_80687EFE,87,3
,2,5528,21,0:05.528,14.05.2025 09:02:55,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206175315,1747206175315,carrera_v2_lap_80687EFE,59,4
,1,5573,20,0:05.573,14.05.2025 09:02:57,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747206176514,1747206176514,carrera_v2_lap_80687EFE,88,3
